c DIMACS syntax for problem in file: dat_files/blocks.dat
c 
c Reading file and encoding problem took: 0.123226 [s] 
c 
p cnf 	 304 	 18879 
1 0
2 0
3 0
4 0
-5 0
-6 0
-7 0
-8 0
-9 0
-10 0
-11 0
-12 0
-13 0
-14 0
-15 0
-16 0
-17 0
-18 0
-19 0
-20 0
301 0
302 0
303 0
304 0
-24 -118 18 0
-124 -118 218 0
-124 -218 118 0
-224 -218 0
-224 218 0
-24 -19 119 0
-24 -119 19 0
-124 -119 219 0
-124 -219 119 0
-224 -219 0
-224 219 0
-24 -20 120 0
-24 -120 20 0
-124 -120 220 0
-124 -220 120 0
-224 -220 0
-224 220 0
-25 -1 101 0
-25 -101 1 0
-125 -101 201 0
-125 -201 101 0
-225 -201 0
-225 201 0
-25 -2 102 0
-25 -102 2 0
-125 -102 202 0
-125 -202 102 0
-225 -202 0
-225 202 0
-25 -3 103 0
-25 -103 3 0
-125 -103 203 0
-125 -203 103 0
-225 -203 0
-225 203 0
-25 -4 104 0
-25 -104 4 0
-125 -104 204 0
-125 -204 104 0
-225 -204 0
-225 204 0
-25 -5 105 0
-25 -105 5 0
-125 -105 205 0
-125 -205 105 0
-225 -205 301 0
-225 -301 205 0
-25 -6 106 0
-25 -106 6 0
-125 -106 206 0
-125 -206 106 0
-225 -206 302 0
-225 -302 206 0
-25 -7 107 0
-25 -107 7 0
-125 -107 207 0
-125 -207 107 0
-225 -207 303 0
-225 -303 207 0
-25 -8 108 0
-25 -108 8 0
-125 -108 208 0
-125 -208 108 0
-225 -208 304 0
-225 -304 208 0
-25 -9 109 0
-25 -109 9 0
-125 -109 209 0
-125 -209 109 0
-225 -209 0
-225 209 0
-25 -11 111 0
-25 -111 11 0
-125 -111 211 0
-125 -211 111 0
-225 -211 0
-225 211 0
-25 -13 113 0
-25 -113 13 0
-125 -113 213 0
-125 -213 113 0
-225 -213 0
-225 213 0
-25 -14 114 0
-25 -114 14 0
-125 -114 214 0
-125 -214 114 0
-225 -214 0
-225 214 0
-25 -15 115 0
-25 -115 15 0
-125 -115 215 0
-125 -215 115 0
-225 -215 0
-225 215 0
-25 -16 116 0
-25 -116 16 0
-125 -116 216 0
-125 -216 116 0
-225 -216 0
-225 216 0
-25 -17 117 0
-25 -117 17 0
-125 -117 217 0
-125 -217 117 0
-225 -217 0
-225 217 0
-25 -20 120 0
-25 -120 20 0
-125 -120 220 0
-125 -220 120 0
-225 -220 0
-225 220 0
-26 -1 101 0
-26 -101 1 0
-126 -101 201 0
-126 -201 101 0
-226 -201 0
-226 201 0
-26 -2 102 0
-26 -102 2 0
-126 -102 202 0
-126 -202 102 0
-226 -202 0
-226 202 0
-26 -3 103 0
-26 -103 3 0
-126 -103 203 0
-126 -203 103 0
-226 -203 0
-226 203 0
-26 -4 104 0
-26 -104 4 0
-126 -104 204 0
-126 -204 104 0
-226 -204 0
-226 204 0
-26 -5 105 0
-26 -105 5 0
-126 -105 205 0
-126 -205 105 0
-226 -205 301 0
-226 -301 205 0
-26 -6 106 0
-26 -106 6 0
-126 -106 206 0
-126 -206 106 0
-226 -206 302 0
-226 -302 206 0
-26 -7 107 0
-26 -107 7 0
-126 -107 207 0
-126 -207 107 0
-226 -207 303 0
-226 -303 207 0
-26 -8 108 0
-26 -108 8 0
-126 -108 208 0
-126 -208 108 0
-226 -208 304 0
-226 -304 208 0
-26 -9 109 0
-26 -109 9 0
-126 -109 209 0
-126 -209 109 0
-226 -209 0
-226 209 0
-26 -11 111 0
-26 -111 11 0
-126 -111 211 0
-126 -211 111 0
-226 -211 0
-226 211 0
-26 -12 112 0
-26 -112 12 0
-126 -112 212 0
-126 -212 112 0
-226 -212 0
-226 212 0
-26 -13 113 0
-26 -113 13 0
-126 -113 213 0
-126 -213 113 0
-226 -213 0
-226 213 0
-26 -14 114 0
-26 -114 14 0
-126 -114 214 0
-126 -214 114 0
-226 -214 0
-226 214 0
-26 -15 115 0
-26 -115 15 0
-126 -115 215 0
-126 -215 115 0
-226 -215 0
-226 215 0
-26 -16 116 0
-26 -116 16 0
-126 -116 216 0
-126 -216 116 0
-226 -216 0
-226 216 0
-26 -17 117 0
-26 -117 17 0
-126 -117 217 0
-126 -217 117 0
-226 -217 0
-226 217 0
-26 -18 118 0
-26 -118 18 0
-126 -118 218 0
-126 -218 118 0
-226 -218 0
-226 218 0
-26 -20 120 0
-26 -120 20 0
-126 -120 220 0
-126 -220 120 0
-226 -220 0
-226 220 0
-27 -1 101 0
-27 -101 1 0
-127 -101 201 0
-127 -201 101 0
-227 -201 0
-227 201 0
-27 -2 102 0
-27 -102 2 0
-127 -102 202 0
-127 -202 102 0
-227 -202 0
-227 202 0
-27 -3 103 0
-27 -103 3 0
-127 -103 203 0
-127 -203 103 0
-227 -203 0
-227 203 0
-27 -4 104 0
-27 -104 4 0
-127 -104 204 0
-127 -204 104 0
-227 -204 0
-227 204 0
-27 -5 105 0
-27 -105 5 0
-127 -105 205 0
-127 -205 105 0
-227 -205 301 0
-227 -301 205 0
-27 -6 106 0
-27 -106 6 0
-127 -106 206 0
-127 -206 106 0
-227 -206 302 0
-227 -302 206 0
-27 -9 109 0
-27 -109 9 0
-127 -109 209 0
-127 -209 109 0
-227 -209 0
-227 209 0
-27 -10 110 0
-27 -110 10 0
-127 -110 210 0
-127 -210 110 0
-227 -210 0
-227 210 0
-27 -13 113 0
-27 -113 13 0
-127 -113 213 0
-127 -213 113 0
-227 -213 0
-227 213 0
-27 -14 114 0
-27 -114 14 0
-127 -114 214 0
-127 -214 114 0
-227 -214 0
-227 214 0
-27 -15 115 0
-27 -115 15 0
-127 -115 215 0
-127 -215 115 0
-227 -215 0
-227 215 0
-27 -16 116 0
-27 -116 16 0
-127 -116 216 0
-127 -216 116 0
-227 -216 0
-227 216 0
-27 -17 117 0
-27 -117 17 0
-127 -117 217 0
-127 -217 117 0
-227 -217 0
-227 217 0
-27 -18 118 0
-27 -118 18 0
-127 -118 218 0
-127 -218 118 0
-227 -218 0
-227 218 0
-27 -19 119 0
-27 -119 19 0
-127 -119 219 0
-127 -219 119 0
-227 -219 0
-227 219 0
-27 -20 120 0
-27 -120 20 0
-127 -120 220 0
-127 -220 120 0
-227 -220 0
-227 220 0
-28 -1 101 0
-28 -101 1 0
-128 -101 201 0
-128 -201 101 0
-228 -201 0
-228 201 0
-28 -2 102 0
-28 -102 2 0
-128 -102 202 0
-128 -202 102 0
-228 -202 0
-228 202 0
-28 -5 105 0
-28 -105 5 0
-128 -105 205 0
-128 -205 105 0
-228 -205 301 0
-228 -301 205 0
-28 -6 106 0
-28 -106 6 0
-128 -106 206 0
-128 -206 106 0
-228 -206 302 0
-228 -302 206 0
-28 -7 107 0
-28 -107 7 0
-128 -107 207 0
-128 -207 107 0
-228 -207 303 0
-228 -303 207 0
-28 -8 108 0
-28 -108 8 0
-128 -108 208 0
-128 -208 108 0
-228 -208 304 0
-228 -304 208 0
-28 -9 109 0
-28 -109 9 0
-128 -109 209 0
-128 -209 109 0
-228 -209 0
-228 209 0
-28 -10 110 0
-28 -110 10 0
-128 -110 210 0
-128 -210 110 0
-228 -210 0
-228 210 0
-28 -11 111 0
-28 -111 11 0
-128 -111 211 0
-128 -211 111 0
-228 -211 0
-228 211 0
-28 -13 113 0
-28 -113 13 0
-128 -113 213 0
-128 -213 113 0
-228 -213 0
-228 213 0
-28 -14 114 0
-28 -114 14 0
-128 -114 214 0
-128 -214 114 0
-228 -214 0
-228 214 0
-28 -16 116 0
-28 -116 16 0
-128 -116 216 0
-128 -216 116 0
-228 -216 0
-228 216 0
-28 -17 117 0
-28 -117 17 0
-128 -117 217 0
-128 -217 117 0
-228 -217 0
-228 217 0
-28 -18 118 0
-28 -118 18 0
-128 -118 218 0
-128 -218 118 0
-228 -218 0
-228 218 0
-28 -19 119 0
-28 -119 19 0
-128 -119 219 0
-128 -219 119 0
-228 -219 0
-228 219 0
-28 -20 120 0
-28 -120 20 0
-128 -120 220 0
-128 -220 120 0
-228 -220 0
-228 220 0
-29 -2 102 0
-29 -102 2 0
-129 -102 202 0
-129 -202 102 0
-229 -202 0
-229 202 0
-29 -3 103 0
-29 -103 3 0
-129 -103 203 0
-129 -203 103 0
-229 -203 0
-229 203 0
-29 -4 104 0
-29 -104 4 0
-129 -104 204 0
-129 -204 104 0
-229 -204 0
-229 204 0
-29 -5 105 0
-29 -105 5 0
-129 -105 205 0
-129 -205 105 0
-229 -205 301 0
-229 -301 205 0
-29 -6 106 0
-29 -106 6 0
-129 -106 206 0
-129 -206 106 0
-229 -206 302 0
-229 -302 206 0
-29 -8 108 0
-29 -108 8 0
-129 -108 208 0
-129 -208 108 0
-229 -208 304 0
-229 -304 208 0
-29 -9 109 0
-29 -109 9 0
-129 -109 209 0
-129 -209 109 0
-229 -209 0
-229 209 0
-29 -11 111 0
-29 -111 11 0
-129 -111 211 0
-129 -211 111 0
-229 -211 0
-229 211 0
-29 -13 113 0
-29 -113 13 0
-129 -113 213 0
-129 -213 113 0
-229 -213 0
-229 213 0
-29 -14 114 0
-29 -114 14 0
-129 -114 214 0
-129 -214 114 0
-229 -214 0
-229 214 0
-29 -15 115 0
-29 -115 15 0
-129 -115 215 0
-129 -215 115 0
-229 -215 0
-229 215 0
-29 -16 116 0
-29 -116 16 0
-129 -116 216 0
-129 -216 116 0
-229 -216 0
-229 216 0
-29 -17 117 0
-29 -117 17 0
-129 -117 217 0
-129 -217 117 0
-229 -217 0
-229 217 0
-29 -18 118 0
-29 -118 18 0
-129 -118 218 0
-129 -218 118 0
-229 -218 0
-229 218 0
-29 -19 119 0
-29 -119 19 0
-129 -119 219 0
-129 -219 119 0
-229 -219 0
-229 219 0
-29 -20 120 0
-29 -120 20 0
-129 -120 220 0
-129 -220 120 0
-229 -220 0
-229 220 0
-30 -2 102 0
-30 -102 2 0
-130 -102 202 0
-130 -202 102 0
-230 -202 0
-230 202 0
-30 -3 103 0
-30 -103 3 0
-130 -103 203 0
-130 -203 103 0
-230 -203 0
-230 203 0
-30 -4 104 0
-30 -104 4 0
-130 -104 204 0
-130 -204 104 0
-230 -204 0
-230 204 0
-30 -5 105 0
-30 -105 5 0
-130 -105 205 0
-130 -205 105 0
-230 -205 301 0
-230 -301 205 0
-30 -6 106 0
-30 -106 6 0
-130 -106 206 0
-130 -206 106 0
-230 -206 302 0
-230 -302 206 0
-30 -8 108 0
-30 -108 8 0
-130 -108 208 0
-130 -208 108 0
-230 -208 304 0
-230 -304 208 0
-30 -9 109 0
-30 -109 9 0
-130 -109 209 0
-130 -209 109 0
-230 -209 0
-230 209 0
-30 -11 111 0
-30 -111 11 0
-130 -111 211 0
-130 -211 111 0
-230 -211 0
-230 211 0
-30 -12 112 0
-30 -112 12 0
-130 -112 212 0
-130 -212 112 0
-230 -212 0
-230 212 0
-30 -13 113 0
-30 -113 13 0
-130 -113 213 0
-130 -213 113 0
-230 -213 0
-230 213 0
-30 -14 114 0
-30 -114 14 0
-130 -114 214 0
-130 -214 114 0
-230 -214 0
-230 214 0
-30 -15 115 0
-30 -115 15 0
-130 -115 215 0
-130 -215 115 0
-230 -215 0
-230 215 0
-30 -16 116 0
-30 -116 16 0
-130 -116 216 0
-130 -216 116 0
-230 -216 0
-230 216 0
-30 -17 117 0
-30 -117 17 0
-130 -117 217 0
-130 -217 117 0
-230 -217 0
-230 217 0
-30 -18 118 0
-30 -118 18 0
-130 -118 218 0
-130 -218 118 0
-230 -218 0
-230 218 0
-30 -19 119 0
-30 -119 19 0
-130 -119 219 0
-130 -219 119 0
-230 -219 0
-230 219 0
-30 -20 120 0
-30 -120 20 0
-130 -120 220 0
-130 -220 120 0
-230 -220 0
-230 220 0
-31 -1 101 0
-31 -101 1 0
-131 -101 201 0
-131 -201 101 0
-231 -201 0
-231 201 0
-31 -2 102 0
-31 -102 2 0
-131 -102 202 0
-131 -202 102 0
-231 -202 0
-231 202 0
-31 -4 104 0
-31 -104 4 0
-131 -104 204 0
-131 -204 104 0
-231 -204 0
-231 204 0
-31 -6 106 0
-31 -106 6 0
-131 -106 206 0
-131 -206 106 0
-231 -206 302 0
-231 -302 206 0
-31 -7 107 0
-31 -107 7 0
-131 -107 207 0
-131 -207 107 0
-231 -207 303 0
-231 -303 207 0
-31 -8 108 0
-31 -108 8 0
-131 -108 208 0
-131 -208 108 0
-231 -208 304 0
-231 -304 208 0
-31 -9 109 0
-31 -109 9 0
-131 -109 209 0
-131 -209 109 0
-231 -209 0
-231 209 0
-31 -11 111 0
-31 -111 11 0
-131 -111 211 0
-131 -211 111 0
-231 -211 0
-231 211 0
-31 -13 113 0
-31 -113 13 0
-131 -113 213 0
-131 -213 113 0
-231 -213 0
-231 213 0
-31 -14 114 0
-31 -114 14 0
-131 -114 214 0
-131 -214 114 0
-231 -214 0
-231 214 0
-31 -15 115 0
-31 -115 15 0
-131 -115 215 0
-131 -215 115 0
-231 -215 0
-231 215 0
-31 -16 116 0
-31 -116 16 0
-131 -116 216 0
-131 -216 116 0
-231 -216 0
-231 216 0
-31 -17 117 0
-31 -117 17 0
-131 -117 217 0
-131 -217 117 0
-231 -217 0
-231 217 0
-31 -18 118 0
-31 -118 18 0
-131 -118 218 0
-131 -218 118 0
-231 -218 0
-231 218 0
-31 -19 119 0
-31 -119 19 0
-131 -119 219 0
-131 -219 119 0
-231 -219 0
-231 219 0
-31 -20 120 0
-31 -120 20 0
-131 -120 220 0
-131 -220 120 0
-231 -220 0
-231 220 0
-32 -1 101 0
-32 -101 1 0
-132 -101 201 0
-132 -201 101 0
-232 -201 0
-232 201 0
-32 -2 102 0
-32 -102 2 0
-132 -102 202 0
-132 -202 102 0
-232 -202 0
-232 202 0
-32 -3 103 0
-32 -103 3 0
-132 -103 203 0
-132 -203 103 0
-232 -203 0
-232 203 0
-32 -5 105 0
-32 -105 5 0
-132 -105 205 0
-132 -205 105 0
-232 -205 301 0
-232 -301 205 0
-32 -7 107 0
-32 -107 7 0
-132 -107 207 0
-132 -207 107 0
-232 -207 303 0
-232 -303 207 0
-32 -8 108 0
-32 -108 8 0
-132 -108 208 0
-132 -208 108 0
-232 -208 304 0
-232 -304 208 0
-32 -9 109 0
-32 -109 9 0
-132 -109 209 0
-132 -209 109 0
-232 -209 0
-232 209 0
-32 -11 111 0
-32 -111 11 0
-132 -111 211 0
-132 -211 111 0
-232 -211 0
-232 211 0
-32 -12 112 0
-32 -112 12 0
-132 -112 212 0
-132 -212 112 0
-232 -212 0
-232 212 0
-32 -13 113 0
-32 -113 13 0
-132 -113 213 0
-132 -213 113 0
-232 -213 0
-232 213 0
-32 -15 115 0
-32 -115 15 0
-132 -115 215 0
-132 -215 115 0
-232 -215 0
-232 215 0
-32 -16 116 0
-32 -116 16 0
-132 -116 216 0
-132 -216 116 0
-232 -216 0
-232 216 0
-32 -17 117 0
-32 -117 17 0
-132 -117 217 0
-132 -217 117 0
-232 -217 0
-232 217 0
-32 -18 118 0
-32 -118 18 0
-132 -118 218 0
-132 -218 118 0
-232 -218 0
-232 218 0
-32 -19 119 0
-32 -119 19 0
-132 -119 219 0
-132 -219 119 0
-232 -219 0
-232 219 0
-32 -20 120 0
-32 -120 20 0
-132 -120 220 0
-132 -220 120 0
-232 -220 0
-232 220 0
-33 -1 101 0
-33 -101 1 0
-133 -101 201 0
-133 -201 101 0
-233 -201 0
-233 201 0
-33 -2 102 0
-33 -102 2 0
-133 -102 202 0
-133 -202 102 0
-233 -202 0
-233 202 0
-33 -3 103 0
-33 -103 3 0
-133 -103 203 0
-133 -203 103 0
-233 -203 0
-233 203 0
-33 -5 105 0
-33 -105 5 0
-133 -105 205 0
-133 -205 105 0
-233 -205 301 0
-233 -301 205 0
-33 -6 106 0
-33 -106 6 0
-133 -106 206 0
-133 -206 106 0
-233 -206 302 0
-233 -302 206 0
-33 -7 107 0
-33 -107 7 0
-133 -107 207 0
-133 -207 107 0
-233 -207 303 0
-233 -303 207 0
-33 -9 109 0
-33 -109 9 0
-133 -109 209 0
-133 -209 109 0
-233 -209 0
-233 209 0
-33 -10 110 0
-33 -110 10 0
-133 -110 210 0
-133 -210 110 0
-233 -210 0
-233 210 0
-33 -11 111 0
-33 -111 11 0
-133 -111 211 0
-133 -211 111 0
-233 -211 0
-233 211 0
-33 -12 112 0
-33 -112 12 0
-133 -112 212 0
-133 -212 112 0
-233 -212 0
-233 212 0
-33 -13 113 0
-33 -113 13 0
-133 -113 213 0
-133 -213 113 0
-233 -213 0
-233 213 0
-33 -14 114 0
-33 -114 14 0
-133 -114 214 0
-133 -214 114 0
-233 -214 0
-233 214 0
-33 -15 115 0
-33 -115 15 0
-133 -115 215 0
-133 -215 115 0
-233 -215 0
-233 215 0
-33 -16 116 0
-33 -116 16 0
-133 -116 216 0
-133 -216 116 0
-233 -216 0
-233 216 0
-33 -18 118 0
-33 -118 18 0
-133 -118 218 0
-133 -218 118 0
-233 -218 0
-233 218 0
-33 -19 119 0
-33 -119 19 0
-133 -119 219 0
-133 -219 119 0
-233 -219 0
-233 219 0
-34 -1 101 0
-34 -101 1 0
-134 -101 201 0
-134 -201 101 0
-234 -201 0
-234 201 0
-34 -3 103 0
-34 -103 3 0
-134 -103 203 0
-134 -203 103 0
-234 -203 0
-234 203 0
-34 -5 105 0
-34 -105 5 0
-134 -105 205 0
-134 -205 105 0
-234 -205 301 0
-234 -301 205 0
-34 -7 107 0
-34 -107 7 0
-134 -107 207 0
-134 -207 107 0
-234 -207 303 0
-234 -303 207 0
-34 -9 109 0
-34 -109 9 0
-134 -109 209 0
-134 -209 109 0
-234 -209 0
-234 209 0
-34 -10 110 0
-34 -110 10 0
-134 -110 210 0
-134 -210 110 0
-234 -210 0
-234 210 0
-34 -11 111 0
-34 -111 11 0
-134 -111 211 0
-134 -211 111 0
-234 -211 0
-234 211 0
-34 -12 112 0
-34 -112 12 0
-134 -112 212 0
-134 -212 112 0
-234 -212 0
-234 212 0
-34 -13 113 0
-34 -113 13 0
-134 -113 213 0
-134 -213 113 0
-234 -213 0
-234 213 0
-34 -14 114 0
-34 -114 14 0
-134 -114 214 0
-134 -214 114 0
-234 -214 0
-234 214 0
-34 -15 115 0
-34 -115 15 0
-134 -115 215 0
-134 -215 115 0
-234 -215 0
-234 215 0
-34 -16 116 0
-34 -116 16 0
-134 -116 216 0
-134 -216 116 0
-234 -216 0
-234 216 0
-34 -17 117 0
-34 -117 17 0
-134 -117 217 0
-134 -217 117 0
-234 -217 0
-234 217 0
-34 -18 118 0
-34 -118 18 0
-134 -118 218 0
-134 -218 118 0
-234 -218 0
-234 218 0
-34 -19 119 0
-34 -119 19 0
-134 -119 219 0
-134 -219 119 0
-234 -219 0
-234 219 0
-34 -20 120 0
-34 -120 20 0
-134 -120 220 0
-134 -220 120 0
-234 -220 0
-234 220 0
-35 -1 101 0
-35 -101 1 0
-135 -101 201 0
-135 -201 101 0
-235 -201 0
-235 201 0
-35 -2 102 0
-35 -102 2 0
-135 -102 202 0
-135 -202 102 0
-235 -202 0
-235 202 0
-35 -3 103 0
-35 -103 3 0
-135 -103 203 0
-135 -203 103 0
-235 -203 0
-235 203 0
-35 -5 105 0
-35 -105 5 0
-135 -105 205 0
-135 -205 105 0
-235 -205 301 0
-235 -301 205 0
-35 -6 106 0
-35 -106 6 0
-135 -106 206 0
-135 -206 106 0
-235 -206 302 0
-235 -302 206 0
-35 -7 107 0
-35 -107 7 0
-135 -107 207 0
-135 -207 107 0
-235 -207 303 0
-235 -303 207 0
-35 -10 110 0
-35 -110 10 0
-135 -110 210 0
-135 -210 110 0
-235 -210 0
-235 210 0
-35 -12 112 0
-35 -112 12 0
-135 -112 212 0
-135 -212 112 0
-235 -212 0
-235 212 0
-35 -13 113 0
-35 -113 13 0
-135 -113 213 0
-135 -213 113 0
-235 -213 0
-235 213 0
-35 -14 114 0
-35 -114 14 0
-135 -114 214 0
-135 -214 114 0
-235 -214 0
-235 214 0
-35 -15 115 0
-35 -115 15 0
-135 -115 215 0
-135 -215 115 0
-235 -215 0
-235 215 0
-35 -16 116 0
-35 -116 16 0
-135 -116 216 0
-135 -216 116 0
-235 -216 0
-235 216 0
-35 -17 117 0
-35 -117 17 0
-135 -117 217 0
-135 -217 117 0
-235 -217 0
-235 217 0
-35 -18 118 0
-35 -118 18 0
-135 -118 218 0
-135 -218 118 0
-235 -218 0
-235 218 0
-35 -19 119 0
-35 -119 19 0
-135 -119 219 0
-135 -219 119 0
-235 -219 0
-235 219 0
-35 -20 120 0
-35 -120 20 0
-135 -120 220 0
-135 -220 120 0
-235 -220 0
-235 220 0
-36 -1 101 0
-36 -101 1 0
-136 -101 201 0
-136 -201 101 0
-236 -201 0
-236 201 0
-36 -2 102 0
-36 -102 2 0
-136 -102 202 0
-136 -202 102 0
-236 -202 0
-236 202 0
-36 -3 103 0
-36 -103 3 0
-136 -103 203 0
-136 -203 103 0
-236 -203 0
-236 203 0
-36 -4 104 0
-36 -104 4 0
-136 -104 204 0
-136 -204 104 0
-236 -204 0
-236 204 0
-36 -5 105 0
-36 -105 5 0
-136 -105 205 0
-136 -205 105 0
-236 -205 301 0
-236 -301 205 0
-36 -6 106 0
-36 -106 6 0
-136 -106 206 0
-136 -206 106 0
-236 -206 302 0
-236 -302 206 0
-36 -7 107 0
-36 -107 7 0
-136 -107 207 0
-136 -207 107 0
-236 -207 303 0
-236 -303 207 0
-36 -9 109 0
-36 -109 9 0
-136 -109 209 0
-136 -209 109 0
-236 -209 0
-236 209 0
-36 -10 110 0
-36 -110 10 0
-136 -110 210 0
-136 -210 110 0
-236 -210 0
-236 210 0
-36 -11 111 0
-36 -111 11 0
-136 -111 211 0
-136 -211 111 0
-236 -211 0
-236 211 0
-36 -12 112 0
-36 -112 12 0
-136 -112 212 0
-136 -212 112 0
-236 -212 0
-236 212 0
-36 -13 113 0
-36 -113 13 0
-136 -113 213 0
-136 -213 113 0
-236 -213 0
-236 213 0
-36 -14 114 0
-36 -114 14 0
-136 -114 214 0
-136 -214 114 0
-236 -214 0
-236 214 0
-36 -15 115 0
-36 -115 15 0
-136 -115 215 0
-136 -215 115 0
-236 -215 0
-236 215 0
-36 -16 116 0
-36 -116 16 0
-136 -116 216 0
-136 -216 116 0
-236 -216 0
-236 216 0
-36 -17 117 0
-36 -117 17 0
-136 -117 217 0
-136 -217 117 0
-236 -217 0
-236 217 0
-36 -18 118 0
-36 -118 18 0
-136 -118 218 0
-136 -218 118 0
-236 -218 0
-236 218 0
-36 -19 119 0
-36 -119 19 0
-136 -119 219 0
-136 -219 119 0
-236 -219 0
-236 219 0
-37 -1 101 0
-37 -101 1 0
-137 -101 201 0
-137 -201 101 0
-237 -201 0
-237 201 0
-37 -2 102 0
-37 -102 2 0
-137 -102 202 0
-137 -202 102 0
-237 -202 0
-237 202 0
-37 -3 103 0
-37 -103 3 0
-137 -103 203 0
-137 -203 103 0
-237 -203 0
-237 203 0
-37 -5 105 0
-37 -105 5 0
-137 -105 205 0
-137 -205 105 0
-237 -205 301 0
-237 -301 205 0
-37 -6 106 0
-37 -106 6 0
-137 -106 206 0
-137 -206 106 0
-237 -206 302 0
-237 -302 206 0
-37 -7 107 0
-37 -107 7 0
-137 -107 207 0
-137 -207 107 0
-237 -207 303 0
-237 -303 207 0
-37 -9 109 0
-37 -109 9 0
-137 -109 209 0
-137 -209 109 0
-237 -209 0
-237 209 0
-37 -10 110 0
-37 -110 10 0
-137 -110 210 0
-137 -210 110 0
-237 -210 0
-237 210 0
-37 -11 111 0
-37 -111 11 0
-137 -111 211 0
-137 -211 111 0
-237 -211 0
-237 211 0
-37 -12 112 0
-37 -112 12 0
-137 -112 212 0
-137 -212 112 0
-237 -212 0
-237 212 0
-37 -13 113 0
-37 -113 13 0
-137 -113 213 0
-137 -213 113 0
-237 -213 0
-237 213 0
-37 -14 114 0
-37 -114 14 0
-137 -114 214 0
-137 -214 114 0
-237 -214 0
-237 214 0
-37 -17 117 0
-37 -117 17 0
-137 -117 217 0
-137 -217 117 0
-237 -217 0
-237 217 0
-37 -18 118 0
-37 -118 18 0
-137 -118 218 0
-137 -218 118 0
-237 -218 0
-237 218 0
-37 -19 119 0
-37 -119 19 0
-137 -119 219 0
-137 -219 119 0
-237 -219 0
-237 219 0
-37 -20 120 0
-37 -120 20 0
-137 -120 220 0
-137 -220 120 0
-237 -220 0
-237 220 0
-38 -1 101 0
-38 -101 1 0
-138 -101 201 0
-138 -201 101 0
-238 -201 0
-238 201 0
-38 -2 102 0
-38 -102 2 0
-138 -102 202 0
-138 -202 102 0
-238 -202 0
-238 202 0
-38 -3 103 0
-38 -103 3 0
-138 -103 203 0
-138 -203 103 0
-238 -203 0
-238 203 0
-38 -5 105 0
-38 -105 5 0
-138 -105 205 0
-138 -205 105 0
-238 -205 301 0
-238 -301 205 0
-38 -6 106 0
-38 -106 6 0
-138 -106 206 0
-138 -206 106 0
-238 -206 302 0
-238 -302 206 0
-38 -7 107 0
-38 -107 7 0
-138 -107 207 0
-138 -207 107 0
-238 -207 303 0
-238 -303 207 0
-38 -8 108 0
-38 -108 8 0
-138 -108 208 0
-138 -208 108 0
-238 -208 304 0
-238 -304 208 0
-38 -9 109 0
-38 -109 9 0
-138 -109 209 0
-138 -209 109 0
-238 -209 0
-238 209 0
-38 -10 110 0
-38 -110 10 0
-138 -110 210 0
-138 -210 110 0
-238 -210 0
-238 210 0
-38 -11 111 0
-38 -111 11 0
-138 -111 211 0
-138 -211 111 0
-238 -211 0
-238 211 0
-38 -12 112 0
-38 -112 12 0
-138 -112 212 0
-138 -212 112 0
-238 -212 0
-238 212 0
-38 -13 113 0
-38 -113 13 0
-138 -113 213 0
-138 -213 113 0
-238 -213 0
-238 213 0
-38 -14 114 0
-38 -114 14 0
-138 -114 214 0
-138 -214 114 0
-238 -214 0
-238 214 0
-38 -15 115 0
-38 -115 15 0
-138 -115 215 0
-138 -215 115 0
-238 -215 0
-238 215 0
-38 -16 116 0
-38 -116 16 0
-138 -116 216 0
-138 -216 116 0
-238 -216 0
-238 216 0
-38 -19 119 0
-38 -119 19 0
-138 -119 219 0
-138 -219 119 0
-238 -219 0
-238 219 0
-38 -20 120 0
-38 -120 20 0
-138 -120 220 0
-138 -220 120 0
-238 -220 0
-238 220 0
-39 -1 101 0
-39 -101 1 0
-139 -101 201 0
-139 -201 101 0
-239 -201 0
-239 201 0
-39 -2 102 0
-39 -102 2 0
-139 -102 202 0
-139 -202 102 0
-239 -202 0
-239 202 0
-39 -3 103 0
-39 -103 3 0
-139 -103 203 0
-139 -203 103 0
-239 -203 0
-239 203 0
-39 -4 104 0
-39 -104 4 0
-139 -104 204 0
-139 -204 104 0
-239 -204 0
-239 204 0
-39 -5 105 0
-39 -105 5 0
-139 -105 205 0
-139 -205 105 0
-239 -205 301 0
-239 -301 205 0
-39 -6 106 0
-39 -106 6 0
-139 -106 206 0
-139 -206 106 0
-239 -206 302 0
-239 -302 206 0
-39 -7 107 0
-39 -107 7 0
-139 -107 207 0
-139 -207 107 0
-239 -207 303 0
-239 -303 207 0
-39 -9 109 0
-39 -109 9 0
-139 -109 209 0
-139 -209 109 0
-239 -209 0
-239 209 0
-39 -11 111 0
-39 -111 11 0
-139 -111 211 0
-139 -211 111 0
-239 -211 0
-239 211 0
-39 -12 112 0
-39 -112 12 0
-139 -112 212 0
-139 -212 112 0
-239 -212 0
-239 212 0
-39 -13 113 0
-39 -113 13 0
-139 -113 213 0
-139 -213 113 0
-239 -213 0
-239 213 0
-39 -14 114 0
-39 -114 14 0
-139 -114 214 0
-139 -214 114 0
-239 -214 0
-239 214 0
-39 -15 115 0
-39 -115 15 0
-139 -115 215 0
-139 -215 115 0
-239 -215 0
-239 215 0
-39 -16 116 0
-39 -116 16 0
-139 -116 216 0
-139 -216 116 0
-239 -216 0
-239 216 0
